track_id,track_name,track_artist_name,track_popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2h1d6XPdBms5i7YwyfOO7q,Halkat Jawani,Salim–Sulaiman,45,0.108,https://api.spotify.com/v1/audio-analysis/2h1d6XPdBms5i7YwyfOO7q,0.709,238427.0,0.812,2.11e-06,6.0,0.465,-2.497,0.0,0.119,131.984,4.0,https://api.spotify.com/v1/tracks/2h1d6XPdBms5i7YwyfOO7q,audio_features,spotify:track:2h1d6XPdBms5i7YwyfOO7q,0.908
2keR1GDTHre4qUTLoXe321,"Salaam Aaya (From ""Veer"")",Roop Kumar Rathod,45,0.535,https://api.spotify.com/v1/audio-analysis/2keR1GDTHre4qUTLoXe321,0.569,293670.0,0.562,0.0,5.0,0.234,-7.729,1.0,0.0398,141.916,4.0,https://api.spotify.com/v1/tracks/2keR1GDTHre4qUTLoXe321,audio_features,spotify:track:2keR1GDTHre4qUTLoXe321,0.483
2UFCFbaNkwlQmWySJaGAFN,"Oru Kuchi Oru Kulfi #TheSelfieSong - From ""Kalakalappu 2""",Hiphop Tamizha,45,0.218,https://api.spotify.com/v1/audio-analysis/2UFCFbaNkwlQmWySJaGAFN,0.786,217465.0,0.866,0.0,10.0,0.441,-3.458,0.0,0.249,140.122,4.0,https://api.spotify.com/v1/tracks/2UFCFbaNkwlQmWySJaGAFN,audio_features,spotify:track:2UFCFbaNkwlQmWySJaGAFN,0.964
44SjNhQxtKr5o96y0dHv1Q,Beautiful Girls,Sean Kingston,45,0.15,https://api.spotify.com/v1/audio-analysis/44SjNhQxtKr5o96y0dHv1Q,0.762,225373.0,0.661,0.0,1.0,0.256,-6.075,0.0,0.0687,130.009,4.0,https://api.spotify.com/v1/tracks/44SjNhQxtKr5o96y0dHv1Q,audio_features,spotify:track:44SjNhQxtKr5o96y0dHv1Q,0.769
6p56DuuwZQYSNgeB7fgRkZ,Dilliwaali Girlfriend,Arijit Singh,44,0.0811,https://api.spotify.com/v1/audio-analysis/6p56DuuwZQYSNgeB7fgRkZ,0.688,260552.0,0.941,2.89e-06,6.0,0.0697,-5.23,0.0,0.0583,138.047,4.0,https://api.spotify.com/v1/tracks/6p56DuuwZQYSNgeB7fgRkZ,audio_features,spotify:track:6p56DuuwZQYSNgeB7fgRkZ,0.909
4qf6wFvqzCV2mQUTlT7ZR7,Odi Odi Vilayada,D. Imman,44,0.354,https://api.spotify.com/v1/audio-analysis/4qf6wFvqzCV2mQUTlT7ZR7,0.616,242227.0,0.928,5.04e-06,1.0,0.354,-3.618,1.0,0.158,113.997,3.0,https://api.spotify.com/v1/tracks/4qf6wFvqzCV2mQUTlT7ZR7,audio_features,spotify:track:4qf6wFvqzCV2mQUTlT7ZR7,0.815
5HlKYvZ7iVQN3tcNSny6TN,Vilayaadu Mankatha,Yuvan Shankar Raja,44,0.119,https://api.spotify.com/v1/audio-analysis/5HlKYvZ7iVQN3tcNSny6TN,0.813,363307.0,0.635,0.00204,1.0,0.606,-5.949,1.0,0.0693,97.984,4.0,https://api.spotify.com/v1/tracks/5HlKYvZ7iVQN3tcNSny6TN,audio_features,spotify:track:5HlKYvZ7iVQN3tcNSny6TN,0.222
7mIlbe9TP4eqC1oGIYC8Jh,Chennai City Gangsta,Anirudh Ravichander,44,0.0881,https://api.spotify.com/v1/audio-analysis/7mIlbe9TP4eqC1oGIYC8Jh,0.731,257547.0,0.887,0.0,10.0,0.707,-7.554,0.0,0.245,126.972,4.0,https://api.spotify.com/v1/tracks/7mIlbe9TP4eqC1oGIYC8Jh,audio_features,spotify:track:7mIlbe9TP4eqC1oGIYC8Jh,0.435
3x5GBpM7Dy4gckH5a2VN0f,Tasakku Tasakku,Mukesh,44,0.367,https://api.spotify.com/v1/audio-analysis/3x5GBpM7Dy4gckH5a2VN0f,0.643,240140.0,0.763,0.0,0.0,0.043,-6.771,1.0,0.586,107.049,4.0,https://api.spotify.com/v1/tracks/3x5GBpM7Dy4gckH5a2VN0f,audio_features,spotify:track:3x5GBpM7Dy4gckH5a2VN0f,0.88
0TKh7b5rpmvydOl9FvSyXL,Nahna Na Nah,Yuvan Shankar Raja,44,0.223,https://api.spotify.com/v1/audio-analysis/0TKh7b5rpmvydOl9FvSyXL,0.803,267640.0,0.594,0.00387,8.0,0.0767,-6.202,1.0,0.0381,92.007,4.0,https://api.spotify.com/v1/tracks/0TKh7b5rpmvydOl9FvSyXL,audio_features,spotify:track:0TKh7b5rpmvydOl9FvSyXL,0.593
44ohhhvkNX8bpfVTF6V7Tc,Oye Oye,Aditi Singh Sharma,44,0.00434,https://api.spotify.com/v1/audio-analysis/44ohhhvkNX8bpfVTF6V7Tc,0.596,232345.0,0.875,0.0,8.0,0.268,-4.098,0.0,0.0585,129.992,4.0,https://api.spotify.com/v1/tracks/44ohhhvkNX8bpfVTF6V7Tc,audio_features,spotify:track:44ohhhvkNX8bpfVTF6V7Tc,0.581
44Gp4GIRWoxFnuHlMyhhiJ,"Sanam Teri Kasam (From ""Sanam Teri Kasam"")",Ankit Tiwari,44,0.285,https://api.spotify.com/v1/audio-analysis/44Gp4GIRWoxFnuHlMyhhiJ,0.624,314000.0,0.551,0.0,0.0,0.234,-6.871,0.0,0.033,149.97,4.0,https://api.spotify.com/v1/tracks/44Gp4GIRWoxFnuHlMyhhiJ,audio_features,spotify:track:44Gp4GIRWoxFnuHlMyhhiJ,0.229
0epVhyvxYIL4rwuhXaKL39,Panchhi Bole,M. M. Keeravani,44,0.182,https://api.spotify.com/v1/audio-analysis/0epVhyvxYIL4rwuhXaKL39,0.584,259186.0,0.587,1.19e-05,7.0,0.237,-7.688,1.0,0.0331,93.963,4.0,https://api.spotify.com/v1/tracks/0epVhyvxYIL4rwuhXaKL39,audio_features,spotify:track:0epVhyvxYIL4rwuhXaKL39,0.49
6ojaBhVHO9IycIVEq1CtJl,"Mujhe Kaise, Pata Na Chala",Papon,44,0.758,https://api.spotify.com/v1/audio-analysis/6ojaBhVHO9IycIVEq1CtJl,0.291,322759.0,0.404,0.0,7.0,0.0731,-7.406,1.0,0.0504,71.742,1.0,https://api.spotify.com/v1/tracks/6ojaBhVHO9IycIVEq1CtJl,audio_features,spotify:track:6ojaBhVHO9IycIVEq1CtJl,0.285
5FaFha5QbFcF5uqEeOAh71,Manasula Soora Kaathey,Santhosh Narayanan,44,0.933,https://api.spotify.com/v1/audio-analysis/5FaFha5QbFcF5uqEeOAh71,0.461,261004.0,0.322,0.0382,11.0,0.0691,-11.706,0.0,0.0333,81.608,4.0,https://api.spotify.com/v1/tracks/5FaFha5QbFcF5uqEeOAh71,audio_features,spotify:track:5FaFha5QbFcF5uqEeOAh71,0.31
3Zcm4BpzyL3J56B1BnFQcX,Chukar Mere Man Ko - The Unwind Mix,Mohammed Irfan,44,0.808,https://api.spotify.com/v1/audio-analysis/3Zcm4BpzyL3J56B1BnFQcX,0.745,222000.0,0.338,0.00023,5.0,0.102,-12.347,1.0,0.0308,120.059,4.0,https://api.spotify.com/v1/tracks/3Zcm4BpzyL3J56B1BnFQcX,audio_features,spotify:track:3Zcm4BpzyL3J56B1BnFQcX,0.402
1yotVCnfaPDvp9C7LsdGB1,Sodakku,Anirudh Ravichander,44,0.344,https://api.spotify.com/v1/audio-analysis/1yotVCnfaPDvp9C7LsdGB1,0.741,238913.0,0.9,0.0039,11.0,0.0362,-3.634,1.0,0.27,159.557,4.0,https://api.spotify.com/v1/tracks/1yotVCnfaPDvp9C7LsdGB1,audio_features,spotify:track:1yotVCnfaPDvp9C7LsdGB1,0.663
6cJ7b3BbHuyqewQfqEcuTd,Come Back To Me,Utada,43,0.489,https://api.spotify.com/v1/audio-analysis/6cJ7b3BbHuyqewQfqEcuTd,0.636,237947.0,0.718,0.0,0.0,0.174,-4.077,1.0,0.146,77.004,4.0,https://api.spotify.com/v1/tracks/6cJ7b3BbHuyqewQfqEcuTd,audio_features,spotify:track:6cJ7b3BbHuyqewQfqEcuTd,0.511
2zgXpuR5b7MiuJeHdJjO8k,"Un Vizhigalil (From ""Darling"")",Harini,43,0.959,https://api.spotify.com/v1/audio-analysis/2zgXpuR5b7MiuJeHdJjO8k,0.368,304646.0,0.271,0.000105,8.0,0.0916,-7.855,1.0,0.0314,99.943,4.0,https://api.spotify.com/v1/tracks/2zgXpuR5b7MiuJeHdJjO8k,audio_features,spotify:track:2zgXpuR5b7MiuJeHdJjO8k,0.382
1hnG8nDABfdb8qeQ7g4aKh,Breakup Song,Hiphop Tamizha,43,0.0859,https://api.spotify.com/v1/audio-analysis/1hnG8nDABfdb8qeQ7g4aKh,0.43,169193.0,0.96,0.0,5.0,0.0617,-2.721,0.0,0.419,151.92,4.0,https://api.spotify.com/v1/tracks/1hnG8nDABfdb8qeQ7g4aKh,audio_features,spotify:track:1hnG8nDABfdb8qeQ7g4aKh,0.454
4gzNmOoLoDxZABu1W8FOrc,Meri Maa,Pritam,42,0.204,https://api.spotify.com/v1/audio-analysis/4gzNmOoLoDxZABu1W8FOrc,0.502,317884.0,0.612,1.46e-06,2.0,0.117,-4.787,1.0,0.0269,82.021,4.0,https://api.spotify.com/v1/tracks/4gzNmOoLoDxZABu1W8FOrc,audio_features,spotify:track:4gzNmOoLoDxZABu1W8FOrc,0.419
4RXjmJrLbH9DNROHHaMbNc,Thappa Dhaan Theriyum - Maari's Karuthu,Anirudh Ravichander,42,0.251,https://api.spotify.com/v1/audio-analysis/4RXjmJrLbH9DNROHHaMbNc,0.528,199895.0,0.901,0.00625,11.0,0.0478,-5.66,0.0,0.303,150.983,4.0,https://api.spotify.com/v1/tracks/4RXjmJrLbH9DNROHHaMbNc,audio_features,spotify:track:4RXjmJrLbH9DNROHHaMbNc,0.661
0Zz7AEZfBKP2U7sO0WJKER,Selfie Le Le Re,Pritam,42,0.186,https://api.spotify.com/v1/audio-analysis/0Zz7AEZfBKP2U7sO0WJKER,0.725,297651.0,0.938,0.0,11.0,0.334,-3.62,0.0,0.188,129.931,4.0,https://api.spotify.com/v1/tracks/0Zz7AEZfBKP2U7sO0WJKER,audio_features,spotify:track:0Zz7AEZfBKP2U7sO0WJKER,0.938
5r7lnyQAFWiUSToaO2kC5X,Nothing Matters,Powfu,42,0.281,https://api.spotify.com/v1/audio-analysis/5r7lnyQAFWiUSToaO2kC5X,0.604,172617.0,0.585,0.0,3.0,0.0969,-5.763,1.0,0.0549,128.025,4.0,https://api.spotify.com/v1/tracks/5r7lnyQAFWiUSToaO2kC5X,audio_features,spotify:track:5r7lnyQAFWiUSToaO2kC5X,0.318
2GRemTPhTYOalTlStFduif,Bagulu Odayum Dagulu Mari - The Return of Maari,Anirudh Ravichander,42,0.747,https://api.spotify.com/v1/audio-analysis/2GRemTPhTYOalTlStFduif,0.64,66789.0,0.911,2.88e-05,1.0,0.142,-7.042,0.0,0.0857,89.993,4.0,https://api.spotify.com/v1/tracks/2GRemTPhTYOalTlStFduif,audio_features,spotify:track:2GRemTPhTYOalTlStFduif,0.707
6fjFcOwB1vJTr1NwCEQ2jH,Tum Bin,Shreya Ghoshal,42,0.696,https://api.spotify.com/v1/audio-analysis/6fjFcOwB1vJTr1NwCEQ2jH,0.627,283630.0,0.54,0.0243,7.0,0.107,-5.928,1.0,0.0304,116.843,3.0,https://api.spotify.com/v1/tracks/6fjFcOwB1vJTr1NwCEQ2jH,audio_features,spotify:track:6fjFcOwB1vJTr1NwCEQ2jH,0.229
0QjpQP1w7apeMXzioL8sqN,The Nights,Avicii,42,0.0166,https://api.spotify.com/v1/audio-analysis/0QjpQP1w7apeMXzioL8sqN,0.527,176658.0,0.835,0.0,6.0,0.249,-5.298,1.0,0.0433,125.983,4.0,https://api.spotify.com/v1/tracks/0QjpQP1w7apeMXzioL8sqN,audio_features,spotify:track:0QjpQP1w7apeMXzioL8sqN,0.654
10Gmvqw6AhGaIwCjPmfyBU,Baby I Love U,Che'Nelle,42,0.075,https://api.spotify.com/v1/audio-analysis/10Gmvqw6AhGaIwCjPmfyBU,0.556,325427.0,0.748,0.0,6.0,0.117,-4.595,1.0,0.073,170.04,4.0,https://api.spotify.com/v1/tracks/10Gmvqw6AhGaIwCjPmfyBU,audio_features,spotify:track:10Gmvqw6AhGaIwCjPmfyBU,0.53
6miX8bDSsmn5Fq5NvoTo1q,"Inthadi (From ""Dhol"")",Tippu,41,0.362,https://api.spotify.com/v1/audio-analysis/6miX8bDSsmn5Fq5NvoTo1q,0.914,242600.0,0.912,0.000179,0.0,0.144,-7.071,0.0,0.133,110.671,4.0,https://api.spotify.com/v1/tracks/6miX8bDSsmn5Fq5NvoTo1q,audio_features,spotify:track:6miX8bDSsmn5Fq5NvoTo1q,0.903
57nldabnSPgRfGNFyddITw,Kuchi Mittai,Anthony Daasan,41,0.504,https://api.spotify.com/v1/audio-analysis/57nldabnSPgRfGNFyddITw,0.693,251573.0,0.94,0.0,6.0,0.0497,-4.38,0.0,0.0781,144.994,4.0,https://api.spotify.com/v1/tracks/57nldabnSPgRfGNFyddITw,audio_features,spotify:track:57nldabnSPgRfGNFyddITw,0.879
73QrFjT6dth8UlR7vFOFVM,"Pakkam Vanthu (From ""Kaththi"")",Anirudh Ravichander,41,0.346,https://api.spotify.com/v1/audio-analysis/73QrFjT6dth8UlR7vFOFVM,0.756,256372.0,0.965,0.00273,1.0,0.639,-3.011,0.0,0.129,140.016,4.0,https://api.spotify.com/v1/tracks/73QrFjT6dth8UlR7vFOFVM,audio_features,spotify:track:73QrFjT6dth8UlR7vFOFVM,0.86
2e0NRNrQkTvhH05z5Mf6jq,Ek Do Teen (Palak Muchhal Version),Palak Muchhal,41,0.111,https://api.spotify.com/v1/audio-analysis/2e0NRNrQkTvhH05z5Mf6jq,0.666,243879.0,0.927,0.0,10.0,0.573,-5.06,0.0,0.0739,102.761,3.0,https://api.spotify.com/v1/tracks/2e0NRNrQkTvhH05z5Mf6jq,audio_features,spotify:track:2e0NRNrQkTvhH05z5Mf6jq,0.756
0R5invf0xH2NTXVnloNRjb,"Palat - Tera Hero Idhar Hai (From ""Main Tera Hero"")",Arijit Singh,41,0.132,https://api.spotify.com/v1/audio-analysis/0R5invf0xH2NTXVnloNRjb,0.411,270676.0,0.729,0.0,9.0,0.177,-4.738,0.0,0.0983,96.053,3.0,https://api.spotify.com/v1/tracks/0R5invf0xH2NTXVnloNRjb,audio_features,spotify:track:0R5invf0xH2NTXVnloNRjb,0.498
2hmg0cMbUyHnFyINH5Nch3,Tooh,Vishal-Shekhar,41,0.0416,https://api.spotify.com/v1/audio-analysis/2hmg0cMbUyHnFyINH5Nch3,0.75,260893.0,0.883,0.0172,5.0,0.0655,-5.879,0.0,0.0763,145.983,4.0,https://api.spotify.com/v1/tracks/2hmg0cMbUyHnFyINH5Nch3,audio_features,spotify:track:2hmg0cMbUyHnFyINH5Nch3,0.888
3Gr486MMVsToeqegJ0Z9qt,"Long Fights, Short Tempers",Powfu,41,0.874,https://api.spotify.com/v1/audio-analysis/3Gr486MMVsToeqegJ0Z9qt,0.705,168614.0,0.368,1.96e-05,0.0,0.0985,-10.287,1.0,0.0334,109.982,4.0,https://api.spotify.com/v1/tracks/3Gr486MMVsToeqegJ0Z9qt,audio_features,spotify:track:3Gr486MMVsToeqegJ0Z9qt,0.346
1bvIoSekCZWAgthW01kbo9,"Koka (From ""Khandaani Shafakhana"")",Jasbir Jassi,41,0.172,https://api.spotify.com/v1/audio-analysis/1bvIoSekCZWAgthW01kbo9,0.873,176092.0,0.963,0.000176,7.0,0.0233,-1.376,1.0,0.104,94.004,4.0,https://api.spotify.com/v1/tracks/1bvIoSekCZWAgthW01kbo9,audio_features,spotify:track:1bvIoSekCZWAgthW01kbo9,0.906
7fUMIEn7H6OYDOMQRMm1at,"Galti Se Mistake (From ""Jagga Jasoos"")",Arijit Singh,41,0.0173,https://api.spotify.com/v1/audio-analysis/7fUMIEn7H6OYDOMQRMm1at,0.44,203077.0,0.797,0.0,11.0,0.164,-4.395,0.0,0.224,195.057,3.0,https://api.spotify.com/v1/tracks/7fUMIEn7H6OYDOMQRMm1at,audio_features,spotify:track:7fUMIEn7H6OYDOMQRMm1at,0.708
20reqiGSw4PskKXBG44kAH,Mujhe Ishq Se,Tulsi Kumar,41,0.746,https://api.spotify.com/v1/audio-analysis/20reqiGSw4PskKXBG44kAH,0.527,344532.0,0.409,2.17e-05,6.0,0.143,-10.01,0.0,0.0406,123.774,4.0,https://api.spotify.com/v1/tracks/20reqiGSw4PskKXBG44kAH,audio_features,spotify:track:20reqiGSw4PskKXBG44kAH,0.146
6scAzfVRotuyZgGw8RRTN9,"Tera Chehra (From ""Sanam Teri Kasam"")",Arijit Singh,41,0.439,https://api.spotify.com/v1/audio-analysis/6scAzfVRotuyZgGw8RRTN9,0.706,274000.0,0.715,2.95e-06,1.0,0.0919,-4.143,1.0,0.0311,118.971,4.0,https://api.spotify.com/v1/tracks/6scAzfVRotuyZgGw8RRTN9,audio_features,spotify:track:6scAzfVRotuyZgGw8RRTN9,0.226
32iCUAAgF1AqshcB3Tqhyt,carry me home,sød ven,40,0.952,https://api.spotify.com/v1/audio-analysis/32iCUAAgF1AqshcB3Tqhyt,0.542,266087.0,0.329,0.0109,0.0,0.145,-12.054,1.0,0.0273,137.797,4.0,https://api.spotify.com/v1/tracks/32iCUAAgF1AqshcB3Tqhyt,audio_features,spotify:track:32iCUAAgF1AqshcB3Tqhyt,0.154
5u0zwaGbSJ9wChD2g3tydl,Subha Hone Na De (Remix),Pritam,40,0.184,https://api.spotify.com/v1/audio-analysis/5u0zwaGbSJ9wChD2g3tydl,0.739,299027.0,0.898,0.0586,8.0,0.215,-4.835,1.0,0.0691,131.986,4.0,https://api.spotify.com/v1/tracks/5u0zwaGbSJ9wChD2g3tydl,audio_features,spotify:track:5u0zwaGbSJ9wChD2g3tydl,0.365
3S4ELYAcxunw60elgJwAwn,Maalai Neram,G. V. Prakash,40,0.826,https://api.spotify.com/v1/audio-analysis/3S4ELYAcxunw60elgJwAwn,0.563,356960.0,0.428,0.000232,10.0,0.103,-10.57,1.0,0.0424,71.904,4.0,https://api.spotify.com/v1/tracks/3S4ELYAcxunw60elgJwAwn,audio_features,spotify:track:3S4ELYAcxunw60elgJwAwn,0.378
0Y4yEiDOL63Z8ePK3HSQvg,Shayad Yahi To Pyar Hai,Lata Mangeshkar,40,0.705,https://api.spotify.com/v1/audio-analysis/0Y4yEiDOL63Z8ePK3HSQvg,0.265,387027.0,0.461,0.000119,1.0,0.164,-10.391,1.0,0.0603,71.313,4.0,https://api.spotify.com/v1/tracks/0Y4yEiDOL63Z8ePK3HSQvg,audio_features,spotify:track:0Y4yEiDOL63Z8ePK3HSQvg,0.406
1FXKPnHtUYSgedFxnbgYSC,忘記你,Patrick Brasca,40,0.405,https://api.spotify.com/v1/audio-analysis/1FXKPnHtUYSgedFxnbgYSC,0.67,173000.0,0.567,0.0,9.0,0.129,-8.41,1.0,0.0297,107.993,4.0,https://api.spotify.com/v1/tracks/1FXKPnHtUYSgedFxnbgYSC,audio_features,spotify:track:1FXKPnHtUYSgedFxnbgYSC,0.39
4I91lJWD0Fgbo1KQ0vHJlS,Ammadi Aathadi,Silambarasan TR,39,0.377,https://api.spotify.com/v1/audio-analysis/4I91lJWD0Fgbo1KQ0vHJlS,0.732,326069.0,0.823,7.18e-05,10.0,0.0929,-7.724,0.0,0.245,160.193,4.0,https://api.spotify.com/v1/tracks/4I91lJWD0Fgbo1KQ0vHJlS,audio_features,spotify:track:4I91lJWD0Fgbo1KQ0vHJlS,0.681
1qlUumQRJ1IpNWUKYP78PE,broke.,Chaz Mazzota,39,0.839,https://api.spotify.com/v1/audio-analysis/1qlUumQRJ1IpNWUKYP78PE,0.866,188710.0,0.327,0.0,6.0,0.0769,-7.906,1.0,0.0537,92.987,4.0,https://api.spotify.com/v1/tracks/1qlUumQRJ1IpNWUKYP78PE,audio_features,spotify:track:1qlUumQRJ1IpNWUKYP78PE,0.829
1guYBJjVCPeY21S9Zs6Bpj,Vaa Rayil Vida Polaama,Santhosh Narayanan,39,0.909,https://api.spotify.com/v1/audio-analysis/1guYBJjVCPeY21S9Zs6Bpj,0.591,224387.0,0.212,0.00524,9.0,0.108,-10.893,1.0,0.0315,129.841,4.0,https://api.spotify.com/v1/tracks/1guYBJjVCPeY21S9Zs6Bpj,audio_features,spotify:track:1guYBJjVCPeY21S9Zs6Bpj,0.22
79JG7IEUyKn8rEkeT4VFbM,Ik Vaari,Ayushmann Khurrana,38,0.56,https://api.spotify.com/v1/audio-analysis/79JG7IEUyKn8rEkeT4VFbM,0.696,250899.0,0.53,0.0,7.0,0.134,-6.281,0.0,0.0384,97.921,4.0,https://api.spotify.com/v1/tracks/79JG7IEUyKn8rEkeT4VFbM,audio_features,spotify:track:79JG7IEUyKn8rEkeT4VFbM,0.495
46h1M5rPglAU1Sgkd0Thmo,"Maya Nadhi - From ""Kabali""",Pradeep Kumar,38,0.715,https://api.spotify.com/v1/audio-analysis/46h1M5rPglAU1Sgkd0Thmo,0.684,275043.0,0.306,0.00364,3.0,0.0907,-10.925,0.0,0.0415,135.857,4.0,https://api.spotify.com/v1/tracks/46h1M5rPglAU1Sgkd0Thmo,audio_features,spotify:track:46h1M5rPglAU1Sgkd0Thmo,0.404
4pFs70p0MWLJykFBNFSEXD,Manamengum Maaya Oonjal,Dhee,38,0.701,https://api.spotify.com/v1/audio-analysis/4pFs70p0MWLJykFBNFSEXD,0.66,255680.0,0.5,0.000832,2.0,0.186,-8.228,0.0,0.0441,129.96,4.0,https://api.spotify.com/v1/tracks/4pFs70p0MWLJykFBNFSEXD,audio_features,spotify:track:4pFs70p0MWLJykFBNFSEXD,0.413
5MkFrM6BYPkq6CuoQWDfN5,Vechukkava - Remix,Yuvan Shankar Raja,38,0.124,https://api.spotify.com/v1/audio-analysis/5MkFrM6BYPkq6CuoQWDfN5,0.581,282000.0,0.906,0.164,10.0,0.103,-7.15,1.0,0.115,152.84,4.0,https://api.spotify.com/v1/tracks/5MkFrM6BYPkq6CuoQWDfN5,audio_features,spotify:track:5MkFrM6BYPkq6CuoQWDfN5,0.943
2HhUUQvHfYOxlSGGuuMLuR,Daddy Mummy,Devi Sri Prasad,38,0.105,https://api.spotify.com/v1/audio-analysis/2HhUUQvHfYOxlSGGuuMLuR,0.881,260855.0,0.842,0.0067,1.0,0.0649,-5.207,1.0,0.054,131.971,4.0,https://api.spotify.com/v1/tracks/2HhUUQvHfYOxlSGGuuMLuR,audio_features,spotify:track:2HhUUQvHfYOxlSGGuuMLuR,0.767
72m5BKpkdE4tS7VojEVN3a,"Dandanakka (From ""Romeo Juliet"")",D. Imman,38,0.409,https://api.spotify.com/v1/audio-analysis/72m5BKpkdE4tS7VojEVN3a,0.672,260129.0,0.933,1.16e-05,7.0,0.802,-3.927,0.0,0.263,154.852,4.0,https://api.spotify.com/v1/tracks/72m5BKpkdE4tS7VojEVN3a,audio_features,spotify:track:72m5BKpkdE4tS7VojEVN3a,0.816
6scLpQdeXFZpHmDu0ZBu2T,Club Can't Handle Me,Flo Rida,37,0.00302,https://api.spotify.com/v1/audio-analysis/6scLpQdeXFZpHmDu0ZBu2T,0.605,232133.0,0.844,0.0,0.0,0.263,-3.958,1.0,0.0312,128.002,4.0,https://api.spotify.com/v1/tracks/6scLpQdeXFZpHmDu0ZBu2T,audio_features,spotify:track:6scLpQdeXFZpHmDu0ZBu2T,0.503
5wEEsLCDkK17pSIgFYnapU,curve me,clide,37,0.272,https://api.spotify.com/v1/audio-analysis/5wEEsLCDkK17pSIgFYnapU,0.654,166795.0,0.535,0.0,9.0,0.0594,-6.345,1.0,0.299,93.786,4.0,https://api.spotify.com/v1/tracks/5wEEsLCDkK17pSIgFYnapU,audio_features,spotify:track:5wEEsLCDkK17pSIgFYnapU,0.828
4fqnHukbktxx2OqL2rX6af,Pistah,Shabareesh Varma,37,0.0657,https://api.spotify.com/v1/audio-analysis/4fqnHukbktxx2OqL2rX6af,0.623,146933.0,0.762,0.00225,6.0,0.103,-8.046,0.0,0.17,171.911,4.0,https://api.spotify.com/v1/tracks/4fqnHukbktxx2OqL2rX6af,audio_features,spotify:track:4fqnHukbktxx2OqL2rX6af,0.702
0fZcu7iMbWFQI5CTaHQcKY,Dream,SHAUN,37,0.291,https://api.spotify.com/v1/audio-analysis/0fZcu7iMbWFQI5CTaHQcKY,0.72,191955.0,0.822,3.69e-06,4.0,0.151,-5.221,1.0,0.0357,102.017,4.0,https://api.spotify.com/v1/tracks/0fZcu7iMbWFQI5CTaHQcKY,audio_features,spotify:track:0fZcu7iMbWFQI5CTaHQcKY,0.424
2qPvZlWD16OiQHW9V7gw5y,Head Start,Drew Schueler,37,0.652,https://api.spotify.com/v1/audio-analysis/2qPvZlWD16OiQHW9V7gw5y,0.494,217523.0,0.252,0.0,5.0,0.117,-9.245,1.0,0.0318,114.441,5.0,https://api.spotify.com/v1/tracks/2qPvZlWD16OiQHW9V7gw5y,audio_features,spotify:track:2qPvZlWD16OiQHW9V7gw5y,0.343
2enXOrI8aCmhxjOakCcn0B,Surili Akhiyon Wale (Duet),Rahat Fateh Ali Khan,36,0.447,https://api.spotify.com/v1/audio-analysis/2enXOrI8aCmhxjOakCcn0B,0.518,332174.0,0.587,0.0,4.0,0.0858,-5.685,1.0,0.0309,75.88,4.0,https://api.spotify.com/v1/tracks/2enXOrI8aCmhxjOakCcn0B,audio_features,spotify:track:2enXOrI8aCmhxjOakCcn0B,0.466
6IAFRVFRyGG1qkTgUybVuw,First Poem - 《比悲傷更悲傷的故事》影集插曲,黃奕儒Ezu,36,0.926,https://api.spotify.com/v1/audio-analysis/6IAFRVFRyGG1qkTgUybVuw,0.629,222793.0,0.0386,4.85e-06,1.0,0.117,-17.071,1.0,0.0501,127.661,4.0,https://api.spotify.com/v1/tracks/6IAFRVFRyGG1qkTgUybVuw,audio_features,spotify:track:6IAFRVFRyGG1qkTgUybVuw,0.428
3jSq65O4TQrUvzKJt0S18z,"Sau Tarah Ke (From ""Dishoom"")",Jonita Gandhi,36,0.0469,https://api.spotify.com/v1/audio-analysis/3jSq65O4TQrUvzKJt0S18z,0.702,238994.0,0.773,0.0,11.0,0.171,-4.79,1.0,0.0618,133.892,4.0,https://api.spotify.com/v1/tracks/3jSq65O4TQrUvzKJt0S18z,audio_features,spotify:track:3jSq65O4TQrUvzKJt0S18z,0.72
5I9mKWUEM2RICe6QJ26PyM,I Don't Need You,LUNCH,35,0.46,https://api.spotify.com/v1/audio-analysis/5I9mKWUEM2RICe6QJ26PyM,0.66,230350.0,0.744,0.0,7.0,0.115,-5.546,0.0,0.422,143.059,4.0,https://api.spotify.com/v1/tracks/5I9mKWUEM2RICe6QJ26PyM,audio_features,spotify:track:5I9mKWUEM2RICe6QJ26PyM,0.735
4tzRU8Fcu1uOqpddEcUOqe,Appadi Podu,Vidyasagar,35,0.0809,https://api.spotify.com/v1/audio-analysis/4tzRU8Fcu1uOqpddEcUOqe,0.655,292400.0,0.86,0.0,7.0,0.0399,-4.432,1.0,0.169,167.904,4.0,https://api.spotify.com/v1/tracks/4tzRU8Fcu1uOqpddEcUOqe,audio_features,spotify:track:4tzRU8Fcu1uOqpddEcUOqe,0.659
6JqPF3yP5x33uZNv7I0bKN,One Time,Nightshift,35,0.281,https://api.spotify.com/v1/audio-analysis/6JqPF3yP5x33uZNv7I0bKN,0.77,177818.0,0.453,4.15e-05,7.0,0.131,-6.767,1.0,0.03,110.107,4.0,https://api.spotify.com/v1/tracks/6JqPF3yP5x33uZNv7I0bKN,audio_features,spotify:track:6JqPF3yP5x33uZNv7I0bKN,0.547
